TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199701,-7.438,1.0,147.394,51.098,1.0,263.558,0.0,0.901,1.0,98.717,1.0,2.828,0.0,3.554,0.999328,0.6554667226469713,0.9818548387096775,16.9821779233871,1.0,86.81872474462364,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.503,1.0,-0.17,0.148,0.689,1.557,3.083,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.8711,1.0,5.83646,0.99664,4.22243,0.185454,21.3965,0.997984,15.4794,0.599065,0.82772,0.979839,0.0194132,0.825089,0.837859,0.870817,0.979167,0.979167,0.981183,0.820883,0.81077,0.824044,0.926151,0.044121,-0.0115339,0.00149827,0.0533567,0.738878,0.733686,0.753675,0.903247,0.0556491,0.058275,0.0748258,0.120799,-9999,-9999
199702,-4.167,0.993304,210.269,76.964,0.994048,261.845,0.0,1.334,0.993304,99.342,0.991071,3.925,0.0,3.204,0.994048,0.5819539019245937,0.9531249999999999,32.56737412450397,0.9910714285714286,126.56929164434523,0.9910714285714286,-9999,-9999,-9999,-9999,-9999,-9999,377.404,0.994792,-0.26,-0.057,0.471,1.324,2.505,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.31634,1.0,4.90429,0.994048,5.37041,0.145566,27.1492,0.99628,29.7296,0.634784,0.864023,0.985863,0.0208019,0.834684,0.876268,0.939199,0.985863,0.985863,0.985119,0.95028,0.922426,0.949538,1.04042,0.105094,0.0662009,0.0900541,0.100383,0.684322,0.578651,0.65976,0.705724,0.0820073,0.084752,0.10633,0.117017,-9999,-9999
199703,-2.226,1.0,299.357,128.114,0.995968,264.762,0.0,1.837,1.0,99.049,1.0,2.625,0.0,3.456,0.840054,0.6513963642911975,0.8245967741935484,64.48192731854837,1.0,209.37162529569895,1.0,-9999,-9999,-9999,-9999,-9999,-9999,375.649,0.989919,-0.063,0.09,0.551,0.877,2.175,0.997312,0.997312,0.997312,0.997312,0.997312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.4956,0.997312,7.57782,0.989919,9.04402,0.177762,47.3188,0.989247,56.4743,0.819679,0.890167,0.967742,0.0188069,0.859745,0.899602,0.924876,0.969758,0.967742,0.932796,1.11359,1.05026,1.11075,1.19392,0.20572,0.192669,0.20572,0.263571,0.813812,0.768716,0.871994,0.92962,0.12325,0.0896137,0.12325,0.151519,-9999,-9999
199704,4.517,1.0,390.081,189.49,1.0,279.305,0.0,4.724,1.0,98.877,1.0,1.862,0.0,3.104,0.968056,0.5583944635721065,0.9326388888888889,109.42870661805556,1.0,333.9484851805555,1.0,-9999,-9999,-9999,-9999,-9999,-9999,374.009,1.0,1.661,1.517,1.586,1.412,1.996,0.998611,0.998611,0.998611,0.998611,0.998611,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.238285,0.998611,18.2757,1.0,24.1916,0.299668,66.055,0.999306,87.4376,0.837683,0.929177,0.970833,0.0160273,0.863615,0.929177,0.979251,0.978472,0.970833,0.961806,2.33433,2.0532,2.19525,2.23912,1.29991,1.18371,1.28653,1.32382,2.00014,2.03539,2.11197,2.17838,1.26558,1.2035,1.24624,1.26038,-9999,-9999
199705,8.241,1.0,456.8,197.898,1.0,305.45,0.0,4.733,1.0,98.709,1.0,3.045,0.0,2.992,0.376344,-9999,-9999,121.7678217607527,1.0,332.53139354166666,1.0,-9999,-9999,-9999,-9999,-9999,-9999,372.311,1.0,7.5,7.137,6.802,5.121,4.16,0.356855,0.356855,0.356855,0.356855,0.356855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1068,0.356855,29.1494,0.147177,38.5853,0.431328,67.6901,0.832661,89.6019,0.939568,1.00568,0.151882,0.0344302,0.759951,0.946555,1.07251,0.142473,0.164651,0.151882,4.42662,3.73855,4.00805,4.42007,3.40563,2.7885,3.26507,3.44891,3.88749,3.33778,3.9082,4.30614,3.28556,3.2432,3.40157,3.98542,-9999,-9999
199706,18.602,1.0,486.081,269.512,1.0,345.419,0.0,9.947,1.0,98.91,1.0,2.753,0.0,2.094,0.257639,-9999,-9999,162.17916506250003,1.0,500.4807807916667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,367.175,0.451389,15.346,14.779,14.041,11.576,9.068,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.45631,1.0,84.301,0.0409722,114.685,1.18857,35.2596,0.495833,47.9681,0.814176,-0.232498,0.0,0.68097,-0.401348,0.068841,0.376685,0.0,0.0,0.0,10.5405,7.44983,8.3432,9.87387,9.48529,7.07813,8.96157,10.2375,7.91994,6.37458,7.91994,9.06834,7.26359,7.11336,7.49085,8.96599,-9999,-9999
199707,19.077,1.0,471.849,248.939,1.0,354.188,0.0,9.099,1.0,99.007,1.0,2.723,0.0,2.747,0.881048,0.4224254560275382,0.8555107526881721,149.79263538978495,1.0,482.13243244337684,0.9993279569892473,-9999,-9999,-9999,-9999,-9999,-9999,349.21,0.902554,16.797,16.52,16.038,14.138,12.088,0.999328,0.999328,0.999328,0.999328,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.37742,0.999328,73.7126,0.932124,100.281,0.682685,32.0539,0.93414,43.607,0.692517,0.469516,0.816532,0.166501,0.102794,0.598164,1.2457,0.827285,0.794355,0.704301,11.5621,11.0517,11.5736,12.2901,12.3066,10.4635,10.8683,11.2056,10.645,10.8115,12.3107,13.5316,11.5786,11.1652,11.7702,12.7476,-9999,-9999
199708,17.038,0.853495,417.23,194.521,0.854167,350.001,0.0,6.394,0.853495,99.033,0.83871,2.042,0.0,2.614,0.997984,0.37670882755293067,0.9879032258064516,113.90371044576588,0.8319892473118279,381.6656381321694,0.8319892473118279,-9999,-9999,-9999,-9999,-9999,-9999,352.989,1.0,15.788,15.645,15.407,13.967,12.485,0.762769,0.762769,0.762769,0.762769,0.762769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.1682,0.762769,48.757,0.999328,71.6428,0.565737,22.836,0.998656,33.5548,0.695427,2.15823,0.80914,0.133558,1.6462,2.23431,3.08296,0.851478,0.783602,0.776882,16.3653,14.289,16.2519,16.9101,14.0135,12.667,13.781,14.1084,8.86124,7.15202,8.67623,10.4954,9.46403,9.26484,9.91842,10.4815,-9999,-9999
199709,14.136,1.0,335.545,159.542,1.0,338.087,0.0,5.097,1.0,98.896,1.0,2.383,0.0,2.943,0.984722,0.4484099803628866,0.9729166666666665,85.15817986805556,1.0,272.51496509027777,1.0,-9999,-9999,-9999,-9999,-9999,-9999,365.468,1.0,13.589,13.623,13.673,13.127,12.6,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.186343,1.0,42.8819,1.0,67.6822,0.597594,10.8982,1.0,17.2011,0.647078,2.19694,0.975694,0.119991,1.80401,2.23335,2.47469,0.978472,0.975694,0.949306,11.5043,10.2569,10.807,11.3095,8.71556,8.45771,8.60284,8.79126,6.59196,5.93306,6.33891,7.14563,6.53786,6.30061,6.53692,6.72352,-9999,-9999
199710,8.367,1.0,243.656,112.351,1.0,308.937,0.0,4.694,1.0,99.211,1.0,2.659,0.0,2.768,0.922715,0.42242349047652933,0.907258064516129,47.96825137096774,1.0,203.12219567704759,0.9993279569892473,-9999,-9999,-9999,-9999,-9999,-9999,376.782,0.981183,8.836,9.101,9.682,10.218,10.852,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.63622,1.0,16.7211,1.0,25.199,0.338422,16.858,1.0,25.4055,0.627855,2.18411,0.943548,0.0585234,1.90101,2.22704,2.47541,0.966398,0.920027,0.902554,5.33601,4.85011,5.27611,5.52564,3.17138,2.9473,3.03662,3.09796,4.54286,3.97365,4.45913,4.79352,3.22205,2.98243,3.18448,3.27602,-9999,-9999
199711,1.621,1.0,166.614,54.604,1.0,283.442,0.0,1.716,1.0,98.822,1.0,1.716,0.0,2.61,0.839583,0.44030929913379874,0.8069444444444444,15.61797345833333,1.0,84.76906034027776,1.0,-9999,-9999,-9999,-9999,-9999,-9999,374.636,0.972917,2.982,3.316,3.958,4.953,6.667,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.18045,1.0,4.88311,0.999306,6.66785,0.159568,4.90836,0.999306,6.70233,0.543552,2.37445,0.957639,0.0261758,2.20321,2.30673,2.46149,0.775,0.955556,0.956944,3.51128,3.05275,3.18604,3.39469,1.01661,0.841183,0.905035,0.995433,2.19499,2.19281,2.40514,2.98574,0.631939,0.598821,0.659041,0.725018,-9999,-9999
199712,-1.669,1.0,130.227,45.806,1.0,272.637,0.0,1.585,1.0,98.593,1.0,1.246,0.0,2.624,0.951613,0.46150679500735514,0.8844086021505376,8.237139912634408,1.0,71.60328306451613,1.0,-9999,-9999,-9999,-9999,-9999,-9999,374.847,1.0,0.204,0.525,1.22,2.228,3.831,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.06826,1.0,3.5642,1.0,4.36245,0.143692,5.61963,0.999328,6.87822,0.572502,1.46518,0.97043,0.0219226,1.42434,1.46518,1.53277,0.976478,0.97043,0.958333,1.5257,1.48649,1.5257,1.67532,0.098962,0.0627566,0.0804334,0.142549,1.58801,1.54195,1.61256,1.74974,0.194338,0.196237,0.214911,0.247393,-9999,-9999
199801,-3.595,0.999328,147.394,41.654,0.994624,284.613,0.0,0.928,0.999328,99.151,0.981855,4.293,0.0,2.479,0.836694,0.420804496339026,0.8219086021505375,22.058278746568284,0.9993279569892474,69.62030341483643,0.9986559139784946,-9999,-9999,-9999,-9999,-9999,-9999,364.627,0.994624,-0.465,-0.182,0.414,1.202,2.542,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.25388,1.0,3.33792,0.987903,5.84709,0.132448,11.2045,0.987231,19.6271,0.41962,1.00265,0.962366,0.0186107,0.974327,1.0366,1.14657,0.981183,0.960349,0.955645,0.978331,0.959294,0.978331,1.00732,-0.0625314,-0.125506,-0.0625314,-0.0206522,1.30052,1.19124,1.28375,1.35423,0.161348,0.100301,0.121851,0.186156,-9999,-9999
199802,-2.057,1.0,210.269,90.551,1.0,265.701,0.0,1.373,1.0,99.086,0.916667,1.139,0.0,2.355,0.993304,0.3742496269625898,0.9933035714285714,37.06457657738094,1.0,150.9189253422619,1.0,-9999,-9999,-9999,-9999,-9999,-9999,367.05,1.0,-0.48,-0.32,0.187,0.946,2.162,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.51654,1.0,4.05946,1.0,5.74244,0.129608,23.2144,1.0,32.8387,0.620058,0.905028,0.956845,0.0167067,0.863965,0.888158,0.91821,0.974702,0.935268,0.933036,1.05292,1.0053,1.0247,1.0419,0.168946,0.108361,0.145289,0.153384,1.11188,1.011,1.06209,1.15252,0.202116,0.183552,0.203027,0.222448,-9999,-9999
199803,0.611,0.991263,299.357,113.786,0.991935,282.555,0.0,1.943,0.991263,98.907,0.90793,2.961,0.0,2.901,0.997312,0.511429682186942,0.9657258064516129,63.540056277705894,0.9596774193548387,183.664633249381,0.9596774193548387,-9999,-9999,-9999,-9999,-9999,-9999,364.606,0.997984,0.293,0.297,0.6,0.943,1.886,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.06677,1.0,6.78715,0.997984,10.6824,0.184125,34.0908,0.999328,53.6561,0.673171,1.00149,0.978495,0.0181252,0.946338,0.990403,1.0046,0.981183,0.977151,0.978495,1.26256,1.15889,1.23142,1.25364,0.26481,0.212552,0.234742,0.263238,1.12721,1.07572,1.13178,1.18685,0.357533,0.321835,0.338947,0.367021,-9999,-9999
199804,7.407,1.0,390.081,215.433,0.99375,283.272,0.0,5.527,1.0,98.933,0.981944,1.491,0.0,2.595,0.961111,0.46235002829454025,0.9527777777777778,120.19579389321758,0.9659722222222221,380.7112521319444,1.0,-9999,-9999,-9999,-9999,-9999,-9999,361.953,1.0,6.353,6.157,5.938,4.904,4.121,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.70578,1.0,23.6347,1.0,28.2795,0.407175,87.6898,1.0,104.923,0.988133,0.909766,0.969444,0.0333327,0.857129,0.890173,0.979185,0.984028,0.952778,0.904167,3.55308,3.20493,3.35646,3.52097,2.59026,2.35873,2.47505,2.56712,2.54343,2.54343,2.65444,2.85085,2.19943,2.1261,2.17069,2.21993,-9999,-9999
199805,16.343,1.0,456.8,236.971,1.0,335.015,0.0,7.871,1.0,98.704,0.961694,1.946,0.0,2.333,0.72379,0.45496786906657466,0.7237903225806451,116.72072929847124,0.868279569892473,462.59689134465793,0.9986559139784946,-9999,-9999,-9999,-9999,-9999,-9999,359.72,0.975134,13.374,12.929,12.287,10.245,8.13,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.16503,1.0,68.5101,0.974462,110.471,0.813437,56.7021,0.975134,91.4309,0.824133,0.865639,0.823925,0.0716505,0.678609,0.867957,1.05551,0.830645,0.823925,0.777554,8.34106,7.84383,8.12815,8.20788,7.37891,6.97035,7.25023,7.40946,7.06859,6.94891,7.56308,7.93358,7.36496,6.81744,7.19046,7.3854,-9999,-9999
199806,17.467,1.0,486.081,240.034,1.0,351.278,0.0,6.34,1.0,98.491,0.931944,3.967,0.0,2.484,0.998611,0.4384257428463208,0.9881944444444445,152.00453585927056,0.9930555555555555,459.35091410416675,1.0,-9999,-9999,-9999,-9999,-9999,-9999,348.443,0.7625,15.061,14.697,14.082,11.995,10.119,0.990278,0.990278,0.990278,0.990278,0.990278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.13459,0.990278,87.7331,0.761806,108.71,0.85778,40.2644,1.0,49.8916,0.723954,-0.899603,0.691667,0.0911714,-1.3323,-0.918793,-0.613302,0.519444,0.688194,0.666667,10.4287,9.98322,10.6095,10.7068,11.3661,11.2367,11.5343,11.9079,10.082,7.74577,8.134,9.47865,10.3594,9.70102,10.2922,10.7522,-9999,-9999
199807,20.124,0.987231,471.849,244.849,0.988575,355.601,0.0,8.785,0.987231,98.912,0.944892,2.681,0.0,2.399,0.997984,0.3986132849480936,0.9885752688172044,149.55314839217837,0.961021505376344,474.2971228070175,0.961021505376344,-9999,-9999,-9999,-9999,-9999,-9999,341.32,0.999328,17.544,17.319,16.771,14.904,12.82,0.999328,0.999328,0.999328,0.999328,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.82966,0.999328,108.093,0.999328,110.735,0.994907,35.355,1.0,36.2192,0.773178,3.97162,0.899866,0.149307,2.87457,3.71309,4.09265,0.93414,0.900538,0.84543,16.0583,13.5557,15.5187,16.0583,11.9804,10.8092,11.9804,12.4228,9.79953,9.18908,10.4318,11.5847,9.61267,8.94878,9.247,9.70385,-9999,-9999
199808,19.953,1.0,417.23,210.707,1.0,358.993,0.0,7.351,1.0,99.246,0.938844,3.615,0.0,2.02,0.725806,0.305804197433654,0.7258064516129032,125.20657200268816,1.0,361.46108900187,0.9986559139784947,-9999,-9999,-9999,-9999,-9999,-9999,345.607,0.958333,17.645,17.477,17.066,15.478,13.854,0.945565,0.945565,0.945565,0.945565,0.945565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.47193,0.945565,75.3287,0.959005,95.4786,0.973284,22.4721,0.958333,28.4832,0.629566,4.40012,0.680108,0.17094,2.98616,3.54091,3.65851,0.748656,0.544355,0.663978,12.0464,11.9224,12.334,12.6722,9.21314,8.5198,8.8304,9.62213,8.38292,7.65292,9.2283,10.16,8.4464,7.19329,8.10599,8.4458,-9999,-9999
199809,16.332,0.998611,335.545,172.247,1.0,339.236,0.0,5.829,0.998611,98.8,0.944444,1.315,0.0,2.412,0.950694,0.3866696142044816,0.951388888888889,92.34264612224426,0.9819444444444444,308.6007306512776,0.9805555555555556,-9999,-9999,-9999,-9999,-9999,-9999,348.961,0.994444,15.48,15.526,15.496,14.814,14.225,0.988194,0.988194,0.988194,0.988194,0.988194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5363,0.988194,70.7519,0.994444,77.6329,0.857112,10.9728,0.994444,12.04,0.677789,5.85009,0.901389,0.122097,5.45514,5.88227,6.46401,0.921528,0.900694,0.843056,13.2656,13.1275,13.2826,13.7949,7.26798,7.12109,7.34917,7.45285,9.67942,7.8428,8.86488,9.86998,6.26503,5.39618,5.89382,6.4078,-9999,-9999
199810,9.623,1.0,243.656,115.636,1.0,307.021,0.0,3.424,1.0,99.435,0.907258,1.503,0.0,2.717,0.991935,0.4758335255343381,0.9919354838709677,48.233741014784954,1.0,213.63617521734156,0.9993279569892473,-9999,-9999,-9999,-9999,-9999,-9999,354.454,1.0,9.944,10.147,10.585,11.065,11.744,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.8734,1.0,28.0221,0.999328,28.1536,0.509556,21.7426,0.999328,21.8446,0.709716,3.21943,0.993952,0.0640293,3.065,3.27569,3.6779,0.995296,0.991263,0.984543,5.41186,5.18303,5.38617,5.61755,2.15507,2.0031,2.10808,2.14817,5.50686,5.24135,5.48757,5.6331,2.10793,2.04138,2.11504,2.39563,-9999,-9999
199811,3.596,1.0,166.614,42.048,0.997917,299.716,0.0,1.736,1.0,99.001,0.829861,1.691,0.0,2.866,0.959028,0.47585839426777393,0.9590277777777778,10.314121319444444,1.0,80.81515277777778,1.0,-9999,-9999,-9999,-9999,-9999,-9999,366.195,0.996528,4.353,4.634,5.264,6.328,8.11,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.98163,1.0,5.5661,0.996528,4.98518,0.244888,-3.02491,1.0,-2.70921,0.643844,1.57696,0.976389,0.0357825,1.53359,1.57696,1.67583,0.986806,0.976389,0.935417,2.17322,2.17322,2.20526,2.22591,0.618224,0.566614,0.635911,0.680995,1.79104,1.39321,1.48436,1.72068,0.55055,0.468818,0.513162,0.564575,-9999,-9999
199812,-0.342,1.0,130.227,52.672,1.0,271.503,0.0,1.536,1.0,99.17,0.877688,1.63,0.0,2.879,0.972446,0.4861223851494779,0.9576612903225806,4.297125920345218,0.9932795698924731,107.02067253330377,0.8850806451612904,-9999,-9999,-9999,-9999,-9999,-9999,365.057,1.0,2.488,2.808,3.497,4.477,5.809,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.3404,1.0,5.22873,1.0,4.11277,0.196123,3.9887,1.0,3.1374,0.616369,1.51527,0.986559,0.0258244,1.44346,1.49515,1.54375,0.97379,0.987231,0.952957,1.95965,1.87451,1.93005,2.12806,0.488051,0.398181,0.45809,0.578605,1.62121,1.44966,1.52659,1.6148,0.295253,0.247198,0.267977,0.329611,-9999,-9999
199901,-6.91,0.649194,147.394,52.705,0.651882,257.845,0.0,0.76,0.649194,99.221,0.586694,3.307,0.0,2.806,0.560484,0.4255709515016054,0.5181451612903226,16.354413727166776,0.5846774193548387,111.76640170743863,0.5846774193548387,-9999,-9999,-9999,-9999,-9999,-9999,364.554,0.889785,-0.297,-0.034,0.685,1.706,3.247,0.688172,0.688172,0.688172,0.688172,0.688172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.69658,0.688172,3.60038,0.889785,3.17601,0.107224,16.3315,0.889785,14.4065,0.539412,1.07292,0.731183,0.020589,1.04366,1.07235,1.11806,0.764785,0.716398,0.691532,0.921686,0.807501,0.825163,0.91821,-0.143727,-0.292188,-0.232444,-0.193514,0.984601,0.973579,1.02282,1.04017,0.0295247,0.00951094,0.026626,0.0316833,-9999,-9999
199902,-3.098,0.99256,210.269,98.515,0.991071,256.129,0.0,1.455,0.99256,99.12,0.982887,1.345,0.0,2.599,0.572173,0.5008198175364512,0.5505952380952381,36.41912066220238,0.9828869047619049,195.12845828601192,0.9828869047619049,-9999,-9999,-9999,-9999,-9999,-9999,367.21,0.838542,-0.05,0.16,0.647,1.397,2.515,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.86228,1.0,5.72361,0.837798,6.7563,0.140754,30.4921,0.838542,35.9937,0.65197,1.29234,0.80878,0.0226452,1.24559,1.29367,1.40089,0.80506,0.799851,0.799107,1.25243,1.1884,1.23968,1.25803,-0.0375472,-0.0975908,-0.049085,-0.0277407,1.74041,1.56384,1.71631,1.81328,0.506842,0.399768,0.468122,0.504226,-9999,-9999
199903,-0.922,0.991935,299.357,173.855,0.992608,251.117,0.0,2.747,0.991935,99.228,0.967742,1.045,0.0,2.97,0.803091,0.5879918946527778,0.7741935483870968,87.01695077619395,0.9522849462365592,349.32030652889864,0.9522849462365592,-9999,-9999,-9999,-9999,-9999,-9999,359.961,0.982527,-0.142,0.013,0.39,0.949,2.106,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.03959,1.0,11.4827,0.984543,13.7166,0.229177,60.3092,0.988575,72.0419,0.92099,1.32443,0.975134,0.0133028,1.30998,1.33318,1.36763,0.981183,0.971774,0.964382,1.57764,1.538,1.56454,1.62165,0.231877,0.224412,0.242331,0.251971,1.71147,1.61942,1.65032,1.76681,0.323951,0.259366,0.27574,0.330281,-9999,-9999
199904,6.982,0.906944,390.081,211.968,0.909028,282.019,0.0,4.866,0.906944,99.052,0.8625,0.89,0.0,2.64,0.998611,0.4804232788266605,0.9986111111111112,126.82094969292972,0.8625,430.95776684201024,0.8625,-9999,-9999,-9999,-9999,-9999,-9999,359.58,1.0,5.456,5.266,5.003,4.155,3.695,0.943056,0.943056,0.943056,0.943056,0.943056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.37135,0.943056,26.7889,1.0,28.9881,0.469674,86.2284,1.0,93.307,1.19994,1.19892,0.905556,0.0299303,1.15975,1.1939,1.24292,0.931944,0.917361,0.893056,3.4053,3.17563,3.35133,3.52195,2.18454,1.9546,2.1999,2.32226,3.27244,2.7897,3.01313,3.44757,2.19163,2.12277,2.22959,2.38158,-9999,-9999
199905,15.081,0.981855,456.8,251.918,0.982527,321.517,0.0,8.962,0.981855,99.052,0.974462,2.278,0.0,2.387,0.834005,0.4349555184387225,0.8030913978494625,147.04010451388885,0.967741935483871,494.5044947152777,0.967741935483871,-9999,-9999,-9999,-9999,-9999,-9999,357.559,0.969758,11.86,11.478,10.882,9.171,7.483,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.4185,1.0,53.7805,0.961022,60.9713,0.67366,71.2349,0.961694,80.7594,0.800769,0.475508,0.790323,0.0574829,0.347736,0.481244,0.685543,0.778898,0.788306,0.81922,6.99595,6.4333,6.70405,7.03161,6.27815,5.76353,6.25294,6.48308,5.48179,5.1562,5.35424,5.7885,5.49117,5.43616,5.54504,5.80547,-9999,-9999
199906,19.399,1.0,486.081,254.013,1.0,354.41,0.0,8.337,1.0,99.155,1.0,2.563,0.0,2.307,0.981944,0.37441751400711687,0.9819444444444445,152.88735381249998,1.0,499.3983934722222,1.0,-9999,-9999,-9999,-9999,-9999,-9999,354.664,0.995833,16.457,16.127,15.488,13.472,11.176,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.48794,1.0,88.6737,0.995139,112.108,0.99238,28.8008,0.997222,36.4121,0.573151,1.00056,0.860417,0.138948,0.860998,1.12508,2.22608,0.882639,0.857639,0.743056,12.3257,10.9828,11.8378,14.3738,10.5373,10.1095,10.5376,12.1477,10.2615,9.4462,11.0217,12.1114,8.76501,8.09856,8.79804,9.16608,-9999,-9999
199907,22.03,1.0,471.849,264.943,1.0,366.596,0.0,9.376,1.0,98.897,1.0,3.75,0.0,2.442,0.961022,0.42587138966621196,0.9522849462365591,161.36014177419355,1.0,523.9262036693548,1.0,-9999,-9999,-9999,-9999,-9999,-9999,367.267,1.0,18.842,18.574,17.918,16.014,13.979,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.27107,1.0,112.111,0.999328,130.111,1.20693,23.1943,0.999328,26.9184,0.772472,4.38181,0.901882,0.159088,3.69171,4.38513,5.28535,0.922043,0.891129,0.734543,16.3686,14.7688,15.2061,16.3686,12.003,11.4212,11.6492,11.9735,10.7826,10.3884,10.9367,13.8819,9.93794,9.76803,10.0444,10.449,-9999,-9999
